archivo,clase_real,clase_predicha,prob_Black_rot,prob_Esca,prob_Healthy,prob_Leaf_blight,correcto
0ff1ecfd-d94e-4459-b74e-47b82900a0aa___FAM_B.Rot 0329.JPG,Black_rot,Black_rot,0.9981688307627653,0.0005494808786188123,0.00025159069381625087,0.001030097664799587,True
1056d6dd-766a-4d2a-8f07-901eb402fa2a___FAM_B.Rot 0539.JPG,Black_rot,Black_rot,0.9992818877620967,2.9478486458538004e-05,0.00040057916989735793,0.00028805458154742474,True
127b3861-2889-4bc6-93a6-60ec07c77612___FAM_B.Rot 3615.JPG,Black_rot,Black_rot,0.9987442038087383,2.075847498589526e-05,0.0006465612396538011,0.000588476476622115,True
141056ca-ab0e-48b7-9495-7b193ccfccb7___FAM_B.Rot 3585.JPG,Black_rot,Black_rot,0.9996739406891679,0.00012798177895088128,5.7413704400352535e-05,0.00014066382748065945,True
150f2f38-a17a-4d8b-9ba2-406c8d2e7b8a___FAM_B.Rot 3119.JPG,Black_rot,Black_rot,0.9988663485178388,0.0007844477998956088,8.47976402260347e-05,0.0002644060420394392,True
15970ab4-a9f2-4420-966b-38a0cad8f1dc___FAM_B.Rot 3606.JPG,Black_rot,Black_rot,0.9996463295955805,6.371836504663615e-06,8.826125857915084e-05,0.0002590373093356133,True
15a4e7ad-b75d-433a-8bb8-097ab86a71fb___FAM_B.Rot 0515.JPG,Black_rot,Black_rot,0.9737844699793328,0.0034505214696611917,0.021181028437914366,0.001583980113091608,True
18e68e49-97d7-469e-b86f-eb8814aad525___FAM_B.Rot 3328.JPG,Black_rot,Black_rot,0.998716363301156,0.0010766112585958822,0.00015291920391782973,5.410623633042819e-05,True
19fb3c5f-8c99-40da-96b0-4b66e0f87f04___FAM_B.Rot 3072.JPG,Black_rot,Black_rot,0.997227254692526,0.0004417463669470754,0.001023047020129444,0.001307951920397581,True
1a6aabd0-7ca8-4074-a457-5a8f3662a7d7___FAM_B.Rot 3539.JPG,Black_rot,Black_rot,0.9997089842025777,2.4551727057297263e-06,0.00016186007652256866,0.00012670054819439923,True
1b89066d-0c1a-4e7a-85de-361639737137___FAM_B.Rot 0657.JPG,Black_rot,Black_rot,0.9995302208240708,0.0001320169101836499,5.999047983255625e-05,0.00027777178591327224,True
1cf4f8fe-a820-4f3d-b69b-795e57e03a65___FAM_B.Rot 3438.JPG,Black_rot,Black_rot,0.9992280497512479,0.0001927780128624086,6.200499395435866e-05,0.0005171672419352804,True
1e24a20d-3dbf-42fe-b3ee-0a1281a92159___FAM_B.Rot 0636.JPG,Black_rot,Black_rot,0.9989370887376487,0.0008686703137509618,3.0861119210993434e-05,0.0001633798293891891,True
1f3c15b8-5d36-4238-a6d3-f5a23ad8865c___FAM_B.Rot 3514.JPG,Black_rot,Black_rot,0.9992941421286228,3.115641673272276e-05,0.00017528681022346626,0.0004994146444209488,True
1f65cd54-490a-49a4-909c-a648ea5bc8ed___FAM_B.Rot 0498.JPG,Black_rot,Black_rot,0.994213438860777,0.005079578395237925,6.791646093899065e-05,0.000639066283046156,True
1f9c1d18-b444-4f1f-befb-483955c9ff9d___FAM_B.Rot 0572.JPG,Black_rot,Black_rot,0.999248650635736,8.251168509213748e-07,0.00045492538314640925,0.000295598864266591,True
20116670-5108-4cd0-a941-b51046151c43___FAM_B.Rot 3551.JPG,Black_rot,Black_rot,0.9963773228003757,0.0018102266143059174,0.00012879305638888297,0.0016836575289292527,True
237405e4-4ba2-486f-b29f-ceed2a217a90___FAM_B.Rot 3225.JPG,Black_rot,Black_rot,0.9994976149948814,0.00015655541287383723,5.889373630505557e-05,0.00028693585593957165,True
23b27c33-a960-4f91-9160-045f3471ff7b___FAM_B.Rot 0430.JPG,Black_rot,Black_rot,0.9996868878488961,2.7362111280947414e-06,8.852987039425796e-05,0.00022184606958174102,True
2588912e-39a8-40d7-a22c-a4cfdd4d09f5___FAM_B.Rot 3388.JPG,Black_rot,Black_rot,0.9993660298395547,0.00034375280987098024,6.812080263809046e-05,0.000222096547936315,True
26164e5c-d4d9-469c-a182-e43a7acf843e___FAM_B.Rot 3053.JPG,Black_rot,Black_rot,0.9996659493917738,1.2266366772113903e-05,0.00011719529318548437,0.00020458894826858048,True
288b8171-727a-49c5-ac1a-bda4698a284f___FAM_B.Rot 3580.JPG,Black_rot,Black_rot,0.9995914736395939,3.8085054064377953e-06,6.414012746480898e-05,0.00034057772753485685,True
28e1d198-a1d1-4a3a-90e9-91b783c4c40a___FAM_B.Rot 3061.JPG,Black_rot,Black_rot,0.9994661741639221,7.98580656363264e-06,0.0001790015124332145,0.00034683851708084453,True
2937853b-b9b5-4bb1-8dcc-913403781965___FAM_B.Rot 3565.JPG,Black_rot,Black_rot,0.841947093997088,0.15709830582762158,0.00016518725338018046,0.000789412921910161,True
2967ce16-10d0-4a61-90af-4d5092c1538e___FAM_B.Rot 3054.JPG,Black_rot,Black_rot,0.9996195707837642,2.5903441761486214e-06,0.00013407385068603628,0.00024376502137361897,True
2a23e141-e983-44b0-8898-5c65edf9d44e___FAM_B.Rot 0604.JPG,Black_rot,Black_rot,0.994121631050156,0.0015372334430181934,0.003489747623334119,0.0008513878834915599,True
2aca8f4c-4538-459d-8b6e-c84dfa0baa58___FAM_B.Rot 3247.JPG,Black_rot,Black_rot,0.9996654261016402,6.731175544808834e-05,0.00020442385630026444,6.283828661130913e-05,True
2b65c0c7-ceaa-4e42-9bf7-8df56e73e992___FAM_B.Rot 0582.JPG,Black_rot,Black_rot,0.9997576243091677,1.2698291243831633e-06,0.0001512769086287538,8.982895307926096e-05,True
2d362d18-4de1-4c49-8655-31d553305865___FAM_B.Rot 3485.JPG,Black_rot,Black_rot,0.999671475649937,1.4288090442235713e-05,0.0001684477270960873,0.0001457885325249287,True
2d9c7e4e-a960-4de9-b606-d36c01b89778___FAM_B.Rot 0707.JPG,Black_rot,Black_rot,0.9980037759455294,0.001410901509115155,0.000250301590363565,0.0003350209549920271,True
308370b6-de46-4127-ad4e-ccbc67725881___FAM_B.Rot 3230.JPG,Black_rot,Black_rot,0.9998015681402012,1.516439584848644e-05,7.665772162367512e-05,0.00010660974232673403,True
30a4f61a-34ef-4293-87bf-37b0b338c449___FAM_B.Rot 3121.JPG,Black_rot,Black_rot,0.9985376731336181,0.001088134792111548,0.00019936261732641676,0.00017482945694401912,True
314a8a7e-9409-4e3c-9be4-e00156db4d19___FAM_B.Rot 3542.JPG,Black_rot,Black_rot,0.9997408544096197,1.3140688125545205e-06,0.00011419359685732846,0.00014363792471040808,True
314f0d89-f61c-4076-8584-85f51fdcfb06___FAM_B.Rot 3566.JPG,Black_rot,Black_rot,0.9642912723537619,0.03486903273121383,9.400610040749809e-05,0.0007456888146168043,True
32ccb28a-15a7-4358-8806-a052914b00e0___FAM_B.Rot 0523.JPG,Black_rot,Black_rot,0.9995085183361427,7.575411322124779e-05,0.00016052305136906117,0.0002552044992669105,True
33a6b4b5-8cc8-4533-b831-eb40c4ec61f9___FAM_B.Rot 3188.JPG,Black_rot,Black_rot,0.9993388793123157,0.00017479517558605424,0.00015392527502992683,0.00033240023706818686,True
33f329ff-48f1-4c8d-b88c-2fcf9e2a94f7___FAM_B.Rot 3037.JPG,Black_rot,Black_rot,0.999583014456609,5.792800802774829e-05,8.581823802079918e-05,0.0002732392973424074,True
351a2629-8312-47fe-be70-2cd33d7548b5___FAM_B.Rot 3390.JPG,Black_rot,Black_rot,0.99981254488328,2.077481009070066e-05,0.00011921493874683648,4.746536788234575e-05,True
3588f6c1-e117-4f85-b9e5-b2082d6dcf52___FAM_B.Rot 3419.JPG,Black_rot,Black_rot,0.9981517136723038,0.0011102855716050492,0.00043344264783302694,0.0003045581082584324,True
37556529-d885-49b1-a6dd-7250fdc34592___FAM_B.Rot 3618.JPG,Black_rot,Black_rot,0.9995797121800755,2.9659633058562633e-06,0.0001516824294281486,0.000265639427190533,True
39022631-41f4-4d41-af30-f025f581ff7d___FAM_B.Rot 3285.JPG,Black_rot,Black_rot,0.9995478705674529,7.347443365568843e-05,0.0001451122903866289,0.0002335427085047657,True
39c4aca9-1462-49be-aebe-75dc63cc6ef3___FAM_B.Rot 0355.JPG,Black_rot,Black_rot,0.99962663140742,8.955764796617263e-06,0.0002338332297026046,0.00013057959808077983,True
39f49e8a-cd72-45bd-bcf5-a25f472fa6ac___FAM_B.Rot 0512.JPG,Black_rot,Black_rot,0.9883726775019939,0.002233152657213778,0.008087537675644902,0.0013066321651475493,True
3a101308-a8fc-4890-9dc9-48ae5a443790___FAM_B.Rot 0362.JPG,Black_rot,Black_rot,0.9997281175122257,2.3128805461984694e-06,9.629189384891696e-05,0.00017327771337941576,True
3a4dd05d-a912-4c16-a679-f00028a0d7b6___FAM_B.Rot 5011.JPG,Black_rot,Black_rot,0.9950541037313971,0.004521137336608423,0.00015794980760958308,0.0002668091243847619,True
3b54fead-5d85-40bc-a047-60815cde275e___FAM_B.Rot 5015.JPG,Black_rot,Black_rot,0.9997768610930665,1.8733135187075942e-05,7.063343710037557e-05,0.00013377233464598762,True
3f95e811-027a-4e6b-ab46-7dd5dd4dd2fd___FAM_B.Rot 0758.JPG,Black_rot,Black_rot,0.9996443067835545,1.017965495052029e-05,0.0001808913155040534,0.0001646222459907806,True
3ff156cc-1dca-4adb-9a14-ea922e0cd9d4___FAM_B.Rot 0745.JPG,Black_rot,Black_rot,0.9992867999855515,0.00017549058519087432,0.00019313521350628447,0.000344574215751504,True
41683bde-b97c-487c-b342-ed4cf21d129e___FAM_B.Rot 3017.JPG,Black_rot,Black_rot,0.9845103991168065,0.005816867944513805,0.0012598215002650836,0.00841291143841464,True
47590c82-1467-4008-a9a0-27d9f12bada5___FAM_B.Rot 0594.JPG,Black_rot,Black_rot,0.999725019834998,0.00011948986980667002,6.669346913552765e-05,8.879682605990691e-05,True
485c3608-0e75-4c55-acae-65b5c778f6d1___FAM_B.Rot 0333.JPG,Black_rot,Black_rot,0.9976712305733889,3.643605554222863e-05,0.001997210680035856,0.00029512269103302885,True
49133104-ac26-4ee4-ae4f-5901eff03cfb___FAM_B.Rot 0586.JPG,Black_rot,Black_rot,0.9988941760314235,4.4264431880980084e-05,0.00023287917518654278,0.0008286803615091128,True
4a73015b-dbd0-417f-98b3-2016561c9bae___FAM_B.Rot 3577.JPG,Black_rot,Black_rot,0.9950535291434935,0.00012584810737157172,0.004140152413008008,0.0006804703361269991,True
4b052d59-caee-4a85-9ebb-27bf987e54b6___FAM_B.Rot 3016.JPG,Black_rot,Black_rot,0.9981970780009538,0.000780713233552849,0.0005253527945368679,0.000496855970956409,True
4b58bd4b-a23c-4677-b52e-5301a120c981___FAM_B.Rot 3150.JPG,Black_rot,Black_rot,0.9396867252126899,0.048206353124593614,0.0007803916073261597,0.011326530055390204,True
4c2cf28e-6bec-4105-bdaf-b36fb046ab3e___FAM_B.Rot 3024.JPG,Black_rot,Black_rot,0.999809409338171,4.14802564527675e-06,9.155328082279228e-05,9.488935536095168e-05,True
4c6fe690-8921-42ea-ab54-06bcc21de388___FAM_B.Rot 0505.JPG,Black_rot,Black_rot,0.9997915127323351,2.862572134300073e-06,9.552760500557657e-05,0.000110097090525093,True
4d7a3011-3007-4854-8d1a-12bb807073db___FAM_B.Rot 3283.JPG,Black_rot,Black_rot,0.9998424027635241,3.5579846320591816e-06,5.363711696193707e-05,0.00010040213488204617,True
4e15bb20-cd99-4a38-b9e8-4a5bd97d8f07___FAM_B.Rot 0719.JPG,Black_rot,Black_rot,0.9979252598588035,0.001523423121722306,0.00011741179304955748,0.00043390522642466266,True
4e9dc57c-9d1e-4e31-bb7e-a744a67d98ed___FAM_B.Rot 3263.JPG,Black_rot,Black_rot,0.9998220598975033,1.106529138066139e-05,5.33253796119239e-05,0.00011354943150414437,True
4f2e0b9d-ad36-4b62-a475-66f13ce3320b___FAM_B.Rot 0492.JPG,Black_rot,Black_rot,0.999481874719124,4.051589291524046e-05,0.0003002912757208183,0.0001773181122401269,True
515986ac-032f-479a-a71b-085e2e1d61c7___FAM_B.Rot 3404.JPG,Black_rot,Black_rot,0.9995824954799796,1.911324741825158e-05,0.00010235375482908246,0.00029603751777310886,True
51beded3-3dc0-4f1f-a6b9-45c74612b9a1___FAM_B.Rot 3005.JPG,Black_rot,Black_rot,0.8390761726223878,0.11835148521424009,0.003950505332004954,0.03862183683136735,True
56fe18c8-e9bf-43ce-b7b8-960400a4555d___FAM_B.Rot 5092.JPG,Black_rot,Black_rot,0.9994942642408298,0.00013332588262878747,6.594242755286868e-05,0.0003064674489884619,True
590a10cc-dab5-4294-93ae-2c6ee606f9b7___FAM_B.Rot 3288.JPG,Black_rot,Black_rot,0.999812576464067,5.652483524751286e-05,4.013810814007302e-05,9.076059254538962e-05,True
5982e6f4-421b-41ff-a557-a5f91848695b___FAM_B.Rot 3301.JPG,Black_rot,Black_rot,0.9980585741265304,0.00020099221871176776,0.0011936147887386358,0.0005468188660194728,True
59c05cb2-313c-41ac-a9bf-d7469bfa3199___FAM_B.Rot 0375.JPG,Black_rot,Black_rot,0.9997071926188218,1.40571321273653e-05,7.021338990812693e-05,0.00020853685914293724,True
5c74cb8c-adfa-4221-bbb9-bdc15edebadc___FAM_B.Rot 3086.JPG,Black_rot,Black_rot,0.9990781809876152,5.602033500873463e-05,7.959596886260878e-05,0.0007862027085133898,True
5ce9d6df-162c-4488-9b80-eadfcbd1d02c___FAM_B.Rot 0563.JPG,Black_rot,Black_rot,0.9996198756800959,4.6010470099446605e-06,0.00021220787999187102,0.00016331539290214604,True
5ffd7e9b-c750-4e10-8046-51d0c866fc8e___FAM_B.Rot 3562.JPG,Black_rot,Black_rot,0.9937092964833598,0.005522662728550753,7.789718390546206e-05,0.0006901436041839815,True
613cac81-8048-40f7-892f-bb2e496cd7ea___FAM_B.Rot 0620.JPG,Black_rot,Black_rot,0.9408718521754185,0.005542451026664185,0.04206994420494519,0.011515752592972175,True
615114a7-bd90-46f4-a2fe-fb4021bbf4d1___FAM_B.Rot 3227.JPG,Black_rot,Black_rot,0.9928907686975297,0.0015321421906890895,0.0007024580459764448,0.004874631065804436,True
61a3d458-6b32-4191-ab56-75ead7362294___FAM_B.Rot 3473.JPG,Black_rot,Black_rot,0.9994248294671476,0.0003039552373260301,7.207825558790827e-05,0.00019913703993846736,True
61fff4d4-7012-4171-bfed-5ca53f55abdb___FAM_B.Rot 0352.JPG,Black_rot,Black_rot,0.9998070711968986,3.7954304943014992e-06,5.29929165395406e-05,0.0001361404560677996,True
622a1243-a2f2-4888-aed6-0eb3186b6e7e___FAM_B.Rot 3603.JPG,Black_rot,Black_rot,0.9992118309219503,0.0004116699569942071,4.971653532082675e-05,0.0003267825857348328,True
636b8472-ce10-4889-a68f-c71d407768e6___FAM_B.Rot 3573.JPG,Black_rot,Black_rot,0.9952524456303511,0.004202107202130666,5.1373655974228974e-05,0.0004940735115440495,True
637315db-ce84-425a-b2d3-4284e8a8e3c5___FAM_B.Rot 0347.JPG,Black_rot,Black_rot,0.9994658515419351,0.00010302217593541774,9.24950925627241e-05,0.00033863118956669117,True
639728f8-1d6b-4f6f-860c-2c48653eb564___FAM_B.Rot 3547.JPG,Black_rot,Black_rot,0.9959046536870105,0.003175732940106783,0.0006208883780590884,0.0002987249948233556,True
63e24d93-6779-49b5-b0d0-d793cd68943b___FAM_B.Rot 3436.JPG,Black_rot,Black_rot,0.9991663814868723,0.00022459788812202928,6.0982503983591805e-05,0.0005480381210217863,True
65fb7d1a-293a-4580-ab2b-405a1a9dfe1a___FAM_B.Rot 0733.JPG,Black_rot,Black_rot,0.9984504666974134,0.0006560295401811832,0.0003947690910574941,0.0004987346713477541,True
669168c0-ff03-4708-a10a-153d5cd1e10f___FAM_B.Rot 3481.JPG,Black_rot,Black_rot,0.9958008793353921,0.003665896205071902,0.00011796827845512634,0.000415256181080887,True
674d1b13-c042-4b8d-8df3-406ba1ea6c9f___FAM_B.Rot 0736.JPG,Black_rot,Black_rot,0.9979301554123242,5.3001037487503454e-05,0.0015030859740150027,0.0005137575761733841,True
6813e6bf-0878-4e6b-85a2-24e2a7c563d0___FAM_B.Rot 3385.JPG,Black_rot,Black_rot,0.8959895777222406,0.10359237472304939,0.00015810945203876945,0.0002599381026711667,True
690624b3-100d-4a73-b824-9b55886cd6fe___FAM_B.Rot 3104.JPG,Black_rot,Black_rot,0.9990730003650284,3.780740602417474e-05,0.00022101687349994738,0.000668175355447519,True
6a292305-78bc-4000-ad62-857b4261fec5___FAM_B.Rot 5090.JPG,Black_rot,Black_rot,0.9998122108753045,2.2338475571122506e-05,4.515812105114325e-05,0.00012029252807322014,True
6acf2de1-9910-489e-b856-95bc36d5e37d___FAM_B.Rot 0754.JPG,Black_rot,Black_rot,0.9995985725170048,1.706277511110037e-05,0.0001613034518101136,0.00022306125607402964,True
6b3a82f8-61f3-4060-aa07-ff552894ef35___FAM_B.Rot 3440.JPG,Black_rot,Black_rot,0.9993911356650422,0.0002527853707360999,8.356743909301623e-05,0.00027251152512875685,True
6c466f8c-fb76-4ae4-90fa-5763875c477e___FAM_B.Rot 3354.JPG,Black_rot,Black_rot,0.9993221473695604,0.0003253815274984933,7.498805535926242e-05,0.0002774830475816653,True
6cd047c1-d4c4-4215-8e8a-d81c7f5a3669___FAM_B.Rot 0408.JPG,Black_rot,Black_rot,0.9989928506704958,0.0005139462302031226,5.042153176059605e-05,0.0004427815675405622,True
6d74c9ed-be59-4d6b-a01d-e25eaa2bd156___FAM_B.Rot 5030.JPG,Black_rot,Black_rot,0.999474346743269,0.00022585158036877987,9.799440970863538e-05,0.00020180726665358184,True
6dc433e2-eb64-4e1d-8a79-12c568f88ff4___FAM_B.Rot 0384.JPG,Black_rot,Black_rot,0.9935013318210754,0.005688966386950764,0.00010814602625448347,0.0007015557657191294,True
6e894a5f-a531-47b6-8aae-cea0471d3442___FAM_B.Rot 3282.JPG,Black_rot,Black_rot,0.9996181079544639,2.1627529021469184e-05,0.00013666652719093077,0.00022359798932369485,True
6f47e933-57e2-4361-8dc2-1f85f7c231dc___FAM_B.Rot 3415.JPG,Black_rot,Black_rot,0.9317606099482262,0.0676606443168854,9.256049527222007e-05,0.0004861852396164353,True
727be1bc-7ae8-474a-9062-95d7682663c5___FAM_B.Rot 3462.JPG,Black_rot,Black_rot,0.9998160286367017,1.4750175665816524e-05,6.837902016503505e-05,0.00010084216746754186,True
76792775-239d-479b-8ff7-828b5ce8bb36___FAM_B.Rot 0339.JPG,Black_rot,Black_rot,0.9992211111565159,1.2817242440105204e-05,0.00016524613748732808,0.0006008254635564627,True
78428025-b8be-4035-b358-92dd99fb0d04___FAM_B.Rot 0476.JPG,Black_rot,Black_rot,0.999672503487549,1.4593303225012756e-06,0.00013321928230497653,0.00019281789982368406,True
7a587206-10d9-4f16-9398-8e97a41d44ec___FAM_B.Rot 0349.JPG,Black_rot,Black_rot,0.9994270733936084,0.00014137657321283692,0.0001782935984686988,0.0002532564347102661,True
7a7e0600-62cb-4cf2-95e1-9e69489b3470___FAM_B.Rot 3393.JPG,Black_rot,Black_rot,0.9997928197272083,6.689718421557415e-06,0.00013342132641787062,6.70692279522781e-05,True
7ad894ca-3f99-48ea-9470-fb98a41d8b67___FAM_B.Rot 0327.JPG,Black_rot,Black_rot,0.9708226695342941,0.014832476210322583,0.013177677850773005,0.0011671764046102746,True
7afbee91-43f6-444f-a26d-9bcd9219b72b___FAM_B.Rot 3563.JPG,Black_rot,Black_rot,0.9610629064232256,0.03737458354019194,0.00015498765135217335,0.0014075223852302295,True
7b4a3140-6a68-43ee-b782-bf51970e6c1d___FAM_B.Rot 3250.JPG,Black_rot,Black_rot,0.9996564073890934,0.00014766264020010016,8.100107462092194e-05,0.00011492889608567767,True
7b6831ec-c21f-4b02-8f83-7c08a9eab2ff___FAM_B.Rot 3523.JPG,Black_rot,Black_rot,0.9996099036908335,0.00020001881259521445,3.6361634746234435e-05,0.00015371586182500704,True
7b68f373-bb42-4477-86f6-5c69768180bc___FAM_B.Rot 3538.JPG,Black_rot,Black_rot,0.998401844333176,0.0013808253736965527,9.95012614351734e-05,0.00011782903169230792,True
7c074ced-f3b9-4fcb-81ae-7fea89fe30ca___FAM_B.Rot 0448.JPG,Black_rot,Black_rot,0.9994512128289209,2.1504334859975943e-06,0.0002930404780867154,0.0002535962595064322,True
7e623a79-a7da-48b1-afeb-09e9962d2813___FAM_B.Rot 0365.JPG,Black_rot,Black_rot,0.9995008940016294,7.920778244587986e-06,0.000131641712077739,0.000359543508048313,True
7ea77255-d587-474e-a4ab-f25e78c41fa0___FAM_B.Rot 3468.JPG,Black_rot,Black_rot,0.9960105099716233,0.001580169637877286,0.00013009089760370268,0.0022792294928957947,True
7fbb0b77-ca88-47ce-ad8e-83923e8e816c___FAM_B.Rot 0385.JPG,Black_rot,Black_rot,0.997995223621793,0.0011006130657666108,0.0001578855986120955,0.0007462777138280224,True
82557506-a1bd-48eb-af05-af9271673fd2___FAM_B.Rot 3480.JPG,Black_rot,Black_rot,0.9839717048840196,0.015583904996590313,9.966986206114045e-05,0.00034472025732878926,True
83583a39-fa21-4c4c-af8e-df675210eb91___FAM_B.Rot 3560.JPG,Black_rot,Black_rot,0.9995734302579954,0.00010473352463959989,8.973719050418063e-05,0.00023209902686083426,True
83b866ce-0785-4312-8e43-1ae8aa59d3bd___FAM_B.Rot 3518.JPG,Black_rot,Black_rot,0.9972095393294382,0.0011572207060057446,0.00014323556411219244,0.001490004400444026,True
84d48be8-eb1e-4c4f-96bc-527cbacb6334___FAM_B.Rot 3360.JPG,Black_rot,Black_rot,0.9998052483537836,1.6940480011277515e-05,5.1255494659516415e-05,0.0001265556715455939,True
8557739e-484e-42dc-871e-f4373b361024___FAM_B.Rot 0690.JPG,Black_rot,Black_rot,0.9973027362098049,0.00028256830010773724,0.0020261899566092726,0.0003885055334780903,True
85604599-9409-4a23-99ee-b08e778a11c2___FAM_B.Rot 3395.JPG,Black_rot,Black_rot,0.9995973661975545,0.00019224842590305624,9.49150264826217e-05,0.0001154703500596885,True
882ad038-3d79-491d-b9f4-dc3357e5b34e___FAM_B.Rot 0602.JPG,Black_rot,Black_rot,0.9997364397329542,6.21203604309936e-05,7.956575497707425e-05,0.00012187415163797084,True
8bd61999-0165-466a-aaf7-dd9e75885f50___FAM_B.Rot 3586.JPG,Black_rot,Black_rot,0.9997970933755613,1.5105582991891066e-05,6.243018207069581e-05,0.0001253708593761726,True
8e972621-5e05-4b55-a371-80c1db805fff___FAM_B.Rot 0402.JPG,Black_rot,Black_rot,0.9948070064543426,0.004339484986571059,6.36134326074664e-05,0.0007898951264790056,True
8f9dcda2-c2cc-4c34-8032-2dfa5c74bd17___FAM_B.Rot 0744.JPG,Black_rot,Black_rot,0.9964704336931518,0.0028734163681269115,0.00010348668487633688,0.0005526632538448427,True
8fc8f799-0c6f-4b34-af68-3a8d89f1a49f___FAM_B.Rot 0710.JPG,Black_rot,Black_rot,0.9997168057273133,1.3042098845284005e-05,0.00011202981627827937,0.00015812235756322313,True
9142e7d3-183b-4c3f-a255-5fff2e6c208a___FAM_B.Rot 0382.JPG,Black_rot,Black_rot,0.9991430996787745,4.996294006295603e-06,0.00023815177252124687,0.0006137522546980075,True
916a177a-421c-4db0-9cff-22583bf4fbf7___FAM_B.Rot 3224.JPG,Black_rot,Black_rot,0.9996506584796517,0.00017058482090230167,6.261381554357719e-05,0.00011614288390248986,True
91bc5e98-a8c6-4307-9c1b-28f02d9514b8___FAM_B.Rot 0596.JPG,Black_rot,Black_rot,0.9992928175488366,0.0001303391623504212,0.00030838400792934916,0.00026845928088388074,True
926d12b2-ca2a-47c1-bf78-dab6e7826069___FAM_B.Rot 3239.JPG,Black_rot,Black_rot,0.9993134052504653,0.0005064702222628675,0.00013387614161273172,4.624838565901544e-05,True
9337b973-61c3-48bc-9c57-e506856df46d___FAM_B.Rot 3361.JPG,Black_rot,Black_rot,0.9996819514547507,3.205091952835545e-05,0.00012522825938674116,0.00016076936633435283,True
967a897e-f058-4f33-bb28-fcc57206eb4f___FAM_B.Rot 0484.JPG,Black_rot,Black_rot,0.9996858091956541,2.4315292576630045e-06,0.00010688253335913055,0.00020487674172903339,True
974b2e6d-631b-4eb7-afe2-52d527d1618c___FAM_B.Rot 0670.JPG,Black_rot,Black_rot,0.9964852724335805,0.002838101321414858,6.69559179192058e-05,0.0006096703270855441,True
98f4ba39-5593-47ae-ad38-9d0dfb8da853___FAM_B.Rot 3430.JPG,Black_rot,Black_rot,0.9972963403025277,0.002231983706927439,0.0001416688347946565,0.00033000715575023053,True
9a65f651-1b87-4580-b00e-41fe31f950f4___FAM_B.Rot 5055.JPG,Black_rot,Black_rot,0.9997734984282975,9.706110370447423e-06,9.374379002793995e-05,0.00012305167130404013,True
